"UserId","TransactionId","TransactionTime","ItemCode","ItemDescription","NumberOfItemsPurchased","CostPerItem","Country"
"295176","6264401","Sun Dec 16 09:25:00 IST 2018","1771938","SET OF 3 HEART COOKIE CUTTERS","3","2.01","United Kingdom"
"377034","5953453","Wed Mar 28 10:39:00 IST 2018","456183","ALPHABET HEARTS STICKER SHEET","12","1.18","United Kingdom"
"-1","6396412","Wed Feb 20 06:03:00 IST 2019","440706","BLUE CALCULATOR RULER","3","3.4","United Kingdom"
"-1","5964805","Mon Apr 09 12:43:00 IST 2018","466116","SMALL HEART MEASURING SPOONS","3","2.25","United Kingdom"
"296247","6219917","Fri Nov 16 11:20:00 IST 2018","461580","PACK OF 12 RED RETROSPOT TISSUES ","72","0.54","United Kingdom"
"350973","6165489","Sun Sep 30 07:03:00 IST 2018","464520","WELCOME  WOODEN BLOCK LETTERS","9","13.74","United Kingdom"
"-1","6055038","Sat Jun 30 09:13:00 IST 2018","481278","HERB MARKER PARSLEY","6","2.25","United Kingdom"
"303681","6124624","Sun Aug 26 09:15:00 IST 2018","489279","FOOD COVER WITH BEADS SET 2 ","12","5.18","United Kingdom"
"307419","6193264","Tue Oct 23 09:41:00 IST 2018","483987","PAPER LANTERN 5 POINT STUDDED STAR","6","7.94","United Kingdom"
"346899","5918770","Tue Feb 20 10:08:00 IST 2018","475146","BLACK KITCHEN SCALES","6","11.73","United Kingdom"
"-1","5975607","Wed Apr 18 09:39:00 IST 2018","1771980","SET OF 3 BUTTERFLY COOKIE CUTTERS","36","4.55","United Kingdom"
"374661","6282078","Tue Dec 25 11:38:00 IST 2018","460467","BLUE/CREAM STRIPE CUSHION COVER ","6","1.73","United Kingdom"
"-1","5956423","Sun Apr 01 10:29:00 IST 2018","463764","PAPER CHAIN KIT EMPIRE","3","6.85","United Kingdom"
"352191","6250178","Fri Dec 07 10:52:00 IST 2018","1734600","NO SINGING METAL SIGN","6","2.9","United Kingdom"
"313131","6095529","Sat Aug 04 06:34:00 IST 2018","452088","DAIRY MAID TRADITIONAL TEAPOT ","6","9.6","EIRE"
"-1","6371057","Sat Feb 09 11:31:00 IST 2019","459648","BINGO SET","3","10.3","United Kingdom"
"300258","6069217","Mon Jul 16 07:00:00 IST 2018","448728","MIRRORED WALL ART LADIES","144","1.18","United Kingdom"
"-1","6361817","Tue Feb 05 05:26:00 IST 2019","474180","ADVENT CALENDAR GINGHAM SACK","15","5.7","United Kingdom"
"276066","6336671","Fri Jan 25 11:29:00 IST 2019","315924","PURPLE PAPER PARASOL","12","4.08","United Kingdom"
"-1","6263092","Sat Dec 15 12:04:00 IST 2018","1776516","SMALL CHOCOLATES PINK BOWL","3","1.15","United Kingdom"
"-1","6029782","Sun Jun 10 09:42:00 IST 2018","1784811","60 TEATIME FAIRY CAKE CASES","39","1.73","United Kingdom"
"374073","6268867","Tue Dec 18 12:01:00 IST 2018","1785315","SET OF 12  VINTAGE POSTCARD SET","6","0.9","United Kingdom"
"367731","6300492","Mon Jan 07 06:29:00 IST 2019","1782459","ASSORTED COLOUR BIRD ORNAMENT","480","2.01","United Kingdom"
"-1","6213185","Sun Nov 11 08:31:00 IST 2018","379974","WHITE AND BLUE CERAMIC OIL BURNER","6","3.4","United Kingdom"
"-1","5909640","Sat Feb 17 06:08:00 IST 2018","468741","BIRD DECORATION RED RETROSPOT","3","2.3","United Kingdom"
"332619","6241994","Sun Dec 02 08:12:00 IST 2018","447888","BALLOONS  WRITING SET ","36","2.28","United Kingdom"
"295638","6116473","Mon Aug 20 08:49:00 IST 2018","315924","RED PAPER PARASOL","3","4.08","United Kingdom"
"349146","6016813","Wed May 30 08:27:00 IST 2018","455448","SILVER PLATE CANDLE BOWL SMALL","18","4.08","United Kingdom"
"352170","6053531","Fri Jun 29 08:49:00 IST 2018","472941","CHILDS GARDEN TROWEL PINK","6","1.18","United Kingdom"
"308931","6114284","Sun Aug 19 09:10:00 IST 2018","472122","BLUE TEA TOWEL CLASSIC DESIGN","12","1.73","United Kingdom"
"-1","5996936","Sat May 12 10:19:00 IST 2018","1787079","JUMBO BAG STRAWBERRY","3","0.0","United Kingdom"
"374661","6308456","Sat Jan 12 07:59:00 IST 2019","486780","MUM'S KITCHEN CLOCK","3","6.84","United Kingdom"
"322665","6269835","Tue Dec 18 15:51:00 IST 2018","460215","RED  HARMONICA IN BOX ","-36","1.73","United Kingdom"
"276528","6316717","Tue Jan 15 08:56:00 IST 2019","1787583","WHITE HANGING HEART T-LIGHT HOLDER","18","4.08","United Kingdom"
"344946","6350487","Wed Jan 30 09:33:00 IST 2019","487368","LUNCH BAG VINTAGE LEAF DESIGN","6","2.28","United Kingdom"
"383292","6292638","Tue Jan 01 08:43:00 IST 2019","472668","DOORSTOP RETROSPOT HEART","6","5.18","United Kingdom"
"321531","6011808","Sat May 26 09:04:00 IST 2018","456351","RED TOADSTOOL LED NIGHT LIGHT","15","2.28","United Kingdom"
"-1","6199039","Mon Oct 29 08:34:00 IST 2018","1576029","LARGE CIRCULAR MIRROR MOBILE","27","3.4","United Kingdom"
"-1","6330247","Mon Jan 21 12:14:00 IST 2019","486654","REGENCY SUGAR BOWL GREEN","3","11.45","United Kingdom"
"-1","5939538","Tue Mar 06 09:26:00 IST 2018","1769271","GREETING CARD, OVERCROWDED POOL.","15","0.6","United Kingdom"
"304122","6300173","Sun Jan 06 12:13:00 IST 2019","1775256","ENGLISH ROSE NOTEBOOK A7 SIZE","3","0.58","United Kingdom"
"-1","6162475","Wed Sep 26 12:27:00 IST 2018","432915","BLUE POLKADOT PASSPORT COVER","3","2.25","United Kingdom"
"314223","6321502","Fri Jan 18 08:44:00 IST 2019","487998","SET OF 4 KNICK KNACK TINS LONDON ","3","5.73","United Kingdom"
"374661","6381496","Tue Feb 12 15:42:00 IST 2019","460467","BLUE/CREAM STRIPE CUSHION COVER ","30","1.73","United Kingdom"
"350406","6211997","Fri Nov 09 08:31:00 IST 2018","472374","EMERGENCY FIRST AID TIN ","6","1.73","United Kingdom"
"352191","6250178","Fri Dec 07 10:52:00 IST 2018","472605","MEMO BOARD COTTAGE DESIGN","6","6.84","United Kingdom"
"-1","6037834","Sat Jun 16 12:01:00 IST 2018","459291","SAVE THE PLANET MUG","3","4.55","United Kingdom"
"338520","6277216","Sun Dec 23 10:10:00 IST 2018","443058","CHRISTMAS TOILET ROLL","90","1.73","United Kingdom"
"282471","6188138","Wed Oct 17 12:43:00 IST 2018","460068","CHOCOLATE THIS WAY METAL SIGN","9","2.9","United Kingdom"
"259581","5995187","Wed May 09 09:51:00 IST 2018","475209","SPACEBOY LUNCH BOX ","36","2.7","Belgium"
"305130","6114515","Sun Aug 19 10:30:00 IST 2018","465591","3 HOOK PHOTO SHELF ANTIQUE WHITE","3","11.73","United Kingdom"
"307797","6152960","Tue Sep 18 15:54:00 IST 2018","488376","CHILDRENS CUTLERY SPACEBOY ","3","5.73","United Kingdom"
"323379","6395213","Tue Feb 19 09:04:00 IST 2019","457611","VINTAGE HEADS AND TAILS CARD GAME ","36","1.73","United Kingdom"
"-1","6074519","Wed Jul 18 11:40:00 IST 2018","464772","RED LOVE HEART SHAPE CUP","6","2.25","United Kingdom"
"295176","6117166","Mon Aug 20 12:54:00 IST 2018","476049","RED BABY BUNTING ","6","4.08","United Kingdom"
"303681","6124624","Sun Aug 26 09:15:00 IST 2018","456036","BOYS VINTAGE TIN SEASIDE BUCKET","6","3.52","United Kingdom"
"266994","6208092","Tue Nov 06 05:55:00 IST 2018","456351","RED TOADSTOOL LED NIGHT LIGHT","36","2.28","France"
"272391","6149022","Sun Sep 16 08:18:00 IST 2018","470799","LIPSTICK PEN RED","300","0.5","United Kingdom"
"281148","6180702","Fri Oct 12 08:52:00 IST 2018","485814","LARGE ZINC HEART WALL ORGANISER","12","11.39","United Kingdom"
"280602","6042300","Wed Jun 20 04:21:00 IST 2018","468216","HEART IVORY TRELLIS LARGE","36","2.28","United Kingdom"
"332976","6171099","Wed Oct 03 12:03:00 IST 2018","483000","TRAVEL CARD WALLET TRANSPORT","72","0.58","United Kingdom"
"-1","5945148","Wed Mar 21 09:55:00 IST 2018","456183","ALPHABET HEARTS STICKER SHEET","6","2.3","United Kingdom"
"307839","6018188","Sat Jun 02 07:36:00 IST 2018","1784811","60 TEATIME FAIRY CAKE CASES","18","0.76","United Kingdom"
"305340","6249793","Fri Dec 07 08:34:00 IST 2018","1734138","KITCHEN METAL SIGN","3","0.76","United Kingdom"
"313131","6035304","Wed Jun 13 10:45:00 IST 2018","487074","GYMKHANA TREASURE BOOK BOX","24","3.11","EIRE"
"-1","6393409","Tue Feb 19 05:28:00 IST 2019","1893381","ANT COPPER LIME BOUDICCA BRACELET","3","6.88","United Kingdom"
"270921","6373994","Sun Feb 10 10:08:00 IST 2019","481635","BAKING MOULD ROSE MILK CHOCOLATE","6","4.49","United Kingdom"
"324114","6324395","Sun Jan 20 04:18:00 IST 2019","492219","HAND WARMER RED LOVE HEART","36","2.9","United Kingdom"
"296709","6357450","Sun Feb 03 08:09:00 IST 2019","1771938","SET OF 3 HEART COOKIE CUTTERS","36","2.01","United Kingdom"
"325605","6237836","Wed Nov 28 08:27:00 IST 2018","747558","BLACK CHRISTMAS TREE 60CM","216","0.9","United Kingdom"
"266133","5954047","Sat Mar 31 07:46:00 IST 2018","474999","SET OF 6 SOLDIER SKITTLES","12","5.18","Germany"
"-1","6212316","Sun Nov 11 06:33:00 IST 2018","462483","EMPIRE BIRTHDAY CARD","3","1.15","United Kingdom"
"321531","6272233","Wed Dec 19 12:49:00 IST 2018","460509","JUMBO BAG PINK VINTAGE PAISLEY","-3","2.48","United Kingdom"
"305802","5992888","Mon May 07 11:11:00 IST 2018","443541","SET/10 RED POLKADOT PARTY CANDLES","6","1.73","United Kingdom"
"-1","6146547","Sat Sep 15 06:23:00 IST 2018","1789368","SET/12 FUNKY FELT FLOWER PEG IN BAG","3","2.25","United Kingdom"
"-1","6138748","Wed Sep 05 11:51:00 IST 2018","469476","CHARLOTTE BAG PINK POLKADOT","9","2.25","United Kingdom"
"265041","6081614","Tue Jul 24 05:40:00 IST 2018","481068","PACK OF 20 NAPKINS RED APPLES","36","1.18","Germany"
"293853","5992679","Mon May 07 08:25:00 IST 2018","479808","BREAD BIN DINER STYLE PINK","3","23.4","United Kingdom"
"312249","6380484","Tue Feb 12 08:36:00 IST 2019","1732143","WOOD 2 DRAWER CABINET WHITE FINISH","6","9.6","United Kingdom"
"289107","6077863","Sun Jul 22 05:41:00 IST 2018","447594","SMALL GLASS HEART TRINKET POT","48","2.9","United Kingdom"
"294042","6150650","Mon Sep 17 10:59:00 IST 2018","479745","VINTAGE CREAM CAT FOOD CONTAINER","6","8.77","United Kingdom"
"298914","6281594","Tue Dec 25 09:58:00 IST 2018","436107","BLUE PAISLEY JOURNAL ","3","3.52","United Kingdom"
"308448","6018254","Sat Jun 02 07:49:00 IST 2018","1665741","CHILLI LIGHTS","3","7.94","United Kingdom"
"318927","6394597","Tue Feb 19 07:56:00 IST 2019","475230","DOLLY GIRL LUNCH BOX","36","2.7","United Kingdom"
"-1","6395829","Tue Feb 19 12:30:00 IST 2019","473718","CLOTHES PEGS RETROSPOT PACK 24 ","3","4.55","United Kingdom"
"-1","6263565","Sun Dec 16 06:14:00 IST 2018","465255","STAR DECORATION RUSTIC","60","1.15","United Kingdom"
"-1","6371057","Sat Feb 09 11:31:00 IST 2019","476574","WICKER STAR ","3","5.7","United Kingdom"
"339717","6292682","Tue Jan 01 08:57:00 IST 2019","493059","WIRE EGG BASKET ","12","10.84","United Kingdom"
"355551","5933554","Wed Feb 28 09:45:00 IST 2018","453117","SAVE THE PLANET COTTON TOTE BAG","9","3.11","United Kingdom"
"335454","6116781","Mon Aug 20 10:52:00 IST 2018","450366","12 RED ROSE PEG PLACE SETTINGS","36","1.73","United Kingdom"
"-1","6146547","Sat Sep 15 06:23:00 IST 2018","482181","JAM MAKING SET PRINTED","6","4.55","United Kingdom"
"298935","6024326","Tue Jun 05 09:23:00 IST 2018","476217","FRENCH BLUE METAL DOOR SIGN 2","30","1.73","United Kingdom"
"303912","5934170","Fri Mar 02 10:03:00 IST 2018","458283","PAINTED METAL HEART WITH HOLLY BELL","3","2.01","United Kingdom"
"-1","6390813","Sun Feb 17 12:26:00 IST 2019","489678","BOX OF 6 MINI VINTAGE CRACKERS","15","6.85","United Kingdom"
"267708","5913864","Fri Feb 18 10:41:00 IST 2028","458346","EIGHT PIECE DINOSAUR SET","9","1.73","United Kingdom"
"362271","5922059","Fri Feb 23 07:06:00 IST 2018","1894200","PINK SWEETHEART BRACELET","3","5.87","United Kingdom"
"303429","6041761","Tue Jun 19 08:16:00 IST 2018","1776516","SMALL DOLLY MIX DESIGN ORANGE BOWL","6","0.58","United Kingdom"
"-1","6192505","Tue Oct 23 06:14:00 IST 2018","1734138","KITCHEN METAL SIGN","3","1.73","United Kingdom"
"310485","6363654","Tue Feb 05 09:40:00 IST 2019","458262","GLITTER CHRISTMAS TREE WITH BELLS","36","1.1","United Kingdom"
"341691","6362719","Tue Feb 05 08:12:00 IST 2019","473823","HAPPY STENCIL CRAFT","9","1.73","United Kingdom"
"379302","6067006","Sun Jul 15 05:34:00 IST 2018","1765617","WORLD WAR 2 GLIDERS ASSTD DESIGNS","144","0.41","United Kingdom"
"366639","6275302","Sat Dec 22 13:00:00 IST 2018","434931","JUMBO BAG TOYS ","3","2.88","United Kingdom"
"-1","5940286","Sun Mar 18 09:25:00 IST 2018","458199","GLITTER CHRISTMAS STAR ","3","2.3","United Kingdom"
"374598","5904778","Tue Feb 13 11:55:00 IST 2018","470988","ENAMEL FIRE BUCKET CREAM","15","9.6","United Kingdom"
"334047","6389724","Sun Feb 17 08:21:00 IST 2019","438207","PINK ROSE FABRIC MIRROR","3","1.73","United Kingdom"
"311934","6035315","Wed Jun 13 10:53:00 IST 2018","466788","BUNNY WOODEN PAINTED WITH BIRD ","36","1.18","United Kingdom"
"353493","6395543","Tue Feb 19 10:39:00 IST 2019","487242","JUMBO BAG VINTAGE LEAF","30","2.88","United Kingdom"
"360402","6004559","Sat May 19 10:45:00 IST 2018","481215","ASSORTED BOTTLE TOP  MAGNETS ","36","0.58","United Kingdom"
"-1","6335417","Fri Jan 25 07:50:00 IST 2019","465654","PHOTO CUBE","3","5.7","United Kingdom"
"273441","6312977","Sun Jan 13 11:17:00 IST 2019","491022","BOX OF 6 CHRISTMAS CAKE DECORATIONS","36","5.18","United Kingdom"
"-1","5978071","Sun Apr 22 09:35:00 IST 2018","-1","DOTCOM POSTAGE","3","212.12","United Kingdom"
"374850","5904701","Tue Feb 13 11:27:00 IST 2018","475293","HAND WARMER UNION JACK","36","2.56","United Kingdom"
"281778","6094066","Wed Aug 01 08:25:00 IST 2018","472668","DOORSTOP RETROSPOT HEART","-36","5.18","United Kingdom"
"-1","6343084","Mon Jan 28 06:01:00 IST 2019","446313","SET OF PICTURE FRAME  STICKERS","6","8.0","United Kingdom"
"273084","6318048","Wed Jan 16 06:59:00 IST 2019","483735","DRAWER KNOB CERAMIC IVORY","18","2.01","United Kingdom"
"320712","6281440","Tue Dec 25 08:59:00 IST 2018","471072","WATERING CAN PINK BUNNY","6","2.7","United Kingdom"
"-1","6160990","Tue Sep 25 12:46:00 IST 2018","450765","PINK FLOWER CROCHET FOOD COVER","3","4.55","United Kingdom"
"354984","5983164","Sat Apr 28 10:14:00 IST 2018","1733571","LAUNDRY 15C METAL SIGN","3","2.01","United Kingdom"
"380667","6178667","Wed Oct 10 06:06:00 IST 2018","470883","REGENCY CAKESTAND 3 TIER","3","17.6","United Kingdom"
"-1","5957512","Mon Apr 02 11:08:00 IST 2018","473949","FELTCRAFT CUSHION BUTTERFLY","3","10.3","United Kingdom"
"-1","6347858","Tue Jan 29 11:17:00 IST 2019","488376","CHILDRENS CUTLERY SPACEBOY ","3","11.45","United Kingdom"
"272685","6334548","Wed Jan 23 08:44:00 IST 2019","1783866","ANTIQUE SILVER T-LIGHT GLASS","36","1.73","United Kingdom"
"382032","6256712","Tue Dec 11 05:53:00 IST 2018","488964","DOORMAT KEEP CALM AND COME IN","6","11.39","United Kingdom"
"262920","6244326","Mon Dec 03 11:23:00 IST 2018","442974","SET/6 RED SPOTTY PAPER PLATES","36","1.18","Germany"
"262017","6213416","Mon Nov 12 05:11:00 IST 2018","469917","BOTTLE BAG RETROSPOT ","15","2.9","Germany"
"291102","6111149","Fri Aug 17 10:18:00 IST 2018","460656","RED RETROSPOT PICNIC BAG","15","4.08","United Kingdom"
"350364","6016912","Wed May 30 09:18:00 IST 2018","470883","REGENCY CAKESTAND 3 TIER","48","15.12","United Kingdom"
"332976","6383927","Wed Feb 13 12:07:00 IST 2019","475209","SPACEBOY LUNCH BOX ","36","2.7","United Kingdom"
"319263","6210182","Wed Nov 07 05:58:00 IST 2018","475881","CHARLOTTE BAG DOLLY GIRL DESIGN","30","1.18","United Kingdom"
"381066","6068920","Sun Jul 15 12:35:00 IST 2018","481698","CUPCAKE LACE PAPER SET 6","36","2.7","United Kingdom"
"-1","5940286","Sun Mar 18 09:25:00 IST 2018","441693","JUMBO BAG CHARLIE AND LOLA TOYS","108","3.47","United Kingdom"
"343728","6392474","Mon Feb 18 09:12:00 IST 2019","450555","PAINTED YELLOW WOODEN DAISY","3","1.18","United Kingdom"
"375606","6324549","Sun Jan 20 06:09:00 IST 2019","493353","VINTAGE DOILY TRAVEL SEWING KIT","3","2.7","United Kingdom"
"-1","6037834","Sat Jun 16 12:01:00 IST 2018","1774710","SET OF 4 ENGLISH ROSE COASTERS","3","3.4","United Kingdom"
"367731","6189799","Sat Oct 20 10:32:00 IST 2018","445998","RED RETROSPOT CUP","-3","1.0","United Kingdom"
"376572","6333019","Tue Jan 22 15:49:00 IST 2019","452739","STRAWBERRY LUNCH BOX WITH CUTLERY","18","3.52","United Kingdom"
"306012","6014558","Mon May 28 12:38:00 IST 2018","465738","VICTORIAN GLASS HANGING T-LIGHT","36","1.73","United Kingdom"
"-1","6029793","Sun Jun 10 09:43:00 IST 2018","464835","MINI LADLE LOVE HEART PINK","3","1.15","United Kingdom"
"271656","6246449","Tue Dec 04 09:51:00 IST 2018","476553","GROW A FLYTRAP OR SUNFLOWER IN TIN","72","1.73","United Kingdom"
"-1","6288843","Sun Dec 30 12:58:00 IST 2018","1891806","CRYSTAL FROG PHONE CHARM","3","2.25","United Kingdom"
"293979","6150727","Mon Sep 17 11:53:00 IST 2018","488985","PINK VINTAGE SPOT BEAKER","24","1.18","United Kingdom"
"379155","6238408","Wed Nov 28 10:04:00 IST 2018","477015","CARD WEDDING DAY","36","0.58","United Kingdom"
"264285","5939527","Tue Mar 06 08:58:00 IST 2018","478212","PINK DRAWER KNOB ACRYLIC EDWARDIAN","36","1.73","Germany"
"-1","6244348","Mon Dec 03 11:29:00 IST 2018","1779855","COLOUR GLASS T-LIGHT HOLDER HANGING","12","1.72","United Kingdom"
"-1","6077720","Sat Jul 21 12:34:00 IST 2018","477729","FELTCRAFT PRINCESS CHARLOTTE DOLL","6","10.3","United Kingdom"
"374661","6343315","Mon Jan 28 07:46:00 IST 2019","488523","SET OF 3 WOODEN HEART DECORATIONS","36","1.73","United Kingdom"
"296016","6309336","Sat Jan 12 10:09:00 IST 2019","474411","CARDHOLDER GINGHAM CHRISTMAS TREE","3","9.15","United Kingdom"
"312963","6350949","Wed Jan 30 12:07:00 IST 2019","477288","ALARM CLOCK BAKELIKE PINK","6","5.18","United Kingdom"
"-1","5956423","Sun Apr 01 10:29:00 IST 2018","1778532","BOX OF 24 COCKTAIL PARASOLS","33","2.25","United Kingdom"
"333081","6368945","Fri Feb 08 11:59:00 IST 2019","435225","LUNCH BAG RED RETROSPOT","18","2.28","United Kingdom"
"-1","6374632","Sun Feb 10 12:47:00 IST 2019","487452","HEART WREATH DECORATION WITH BELL","6","3.4","United Kingdom"
"350406","6104912","Fri Aug 10 10:08:00 IST 2018","464919","RETROSPOT TEA SET CERAMIC 11 PC ","12","6.84","United Kingdom"
"324324","6307543","Fri Jan 11 12:12:00 IST 2019","478800","ANTIQUE TALL SWIRLGLASS TRINKET POT","12","5.18","United Kingdom"
"338667","6309204","Sat Jan 12 09:58:00 IST 2019","492093","HANGING QUILTED PATCHWORK APPLES","72","1.15","United Kingdom"
"-1","6214714","Mon Nov 12 11:32:00 IST 2018","489762","LARGE WHITE HEART OF WICKER","15","4.08","United Kingdom"
"326361","6199281","Mon Oct 29 10:58:00 IST 2018","459942","KEY FOB , FRONT  DOOR ","6","0.9","United Kingdom"
"377328","5901104","Mon Feb 12 08:23:00 IST 2018","461517","PACK OF 60 PINK PAISLEY CAKE CASES","3","0.76","United Kingdom"
"312963","6097025","Sat Aug 04 09:17:00 IST 2018","444486","COOK WITH WINE METAL SIGN ","24","2.88","United Kingdom"
"-1","5939538","Tue Mar 06 09:26:00 IST 2018","1786827","CANDY SPOT CUSHION COVER","15","4.64","United Kingdom"
"-1","5963199","Sun Apr 08 09:44:00 IST 2018","452676","CERAMIC STRAWBERRY MONEY BOX","9","5.7","United Kingdom"
"-1","6160990","Tue Sep 25 12:46:00 IST 2018","469959","RECYCLING BAG RETROSPOT ","3","5.7","United Kingdom"
"318150","6322239","Sat Jan 19 04:54:00 IST 2019","1787079","JUMBO BAG RED RETROSPOT","30","2.88","United Kingdom"
"266301","5935677","Sat Mar 03 10:10:00 IST 2018","462609","SPACEBOY BIRTHDAY CARD","36","0.58","France"
"330330","6226539","Tue Nov 20 10:28:00 IST 2018","484659","TOADSTOOL BEDSIDE LIGHT ","6","12.36","United Kingdom"
"308196","6244777","Tue Dec 04 05:52:00 IST 2018","479157","CARD SUKI BIRTHDAY","108","0.58","United Kingdom"
"268086","5915998","Mon Feb 19 09:53:00 IST 2018","451185","RETROSPOT HEART HOT WATER BOTTLE","9","6.84","Portugal"
"291291","6226264","Tue Nov 20 08:51:00 IST 2018","483609","DRAWER KNOB CRACKLE GLAZE GREEN","18","2.28","United Kingdom"
"328440","6049835","Mon Jun 25 11:58:00 IST 2018","483147"," SPACEBOY BABY GIFT SET","18","20.64","United Kingdom"
"-1","6060846","Tue Jul 03 14:06:00 IST 2018","456351","RED TOADSTOOL LED NIGHT LIGHT","9","4.55","United Kingdom"
"-1","6021389","Sun Jun 03 12:55:00 IST 2018","482286","GINGERBREAD MAN COOKIE CUTTER","3","3.4","United Kingdom"
"263340","6269978","Wed Dec 19 04:12:00 IST 2018","475209","SPACEBOY LUNCH BOX ","36","2.7","Spain"
"316638","6210292","Wed Nov 07 07:18:00 IST 2018","445452","PACK OF 72 RETROSPOT CAKE CASES","72","0.76","United Kingdom"
"-1","5978830","Mon Apr 23 08:46:00 IST 2018","464184","MIRROR MOSAIC CANDLE PLATE","3","2.25","United Kingdom"
"-1","6272838","Sat Dec 22 05:56:00 IST 2018","460782","SKULLS DESIGN FLANNEL","3","2.25","United Kingdom"
"353157","6072198","Tue Jul 17 13:42:00 IST 2018","463848","PAPER BUNTING COLOURED LACE","18","4.08","United Kingdom"
"304647","6213306","Sun Nov 11 11:16:00 IST 2018","460509","JUMBO BAG PINK VINTAGE PAISLEY","6","2.88","United Kingdom"
"306726","5978291","Sun Apr 22 12:25:00 IST 2018","456183","ALPHABET HEARTS STICKER SHEET","3","1.18","United Kingdom"
"308973","6112755","Sat Aug 18 11:24:00 IST 2018","470064","LUNCH BAG PINK POLKADOT","9","2.28","United Kingdom"
"350406","5934225","Fri Mar 02 10:41:00 IST 2018","465675","PINK OWL SOFT TOY","6","4.08","United Kingdom"
"335853","6302043","Mon Jan 07 12:21:00 IST 2019","456393","RED HANGING HEART T-LIGHT HOLDER","15","4.08","United Kingdom"
"322119","5963100","Sun Apr 08 09:15:00 IST 2018","467061","GARLAND WOODEN HAPPY EASTER","15","1.73","United Kingdom"
"352674","6161155","Tue Sep 25 15:23:00 IST 2018","489741","SMALL WHITE HEART OF WICKER","6","2.28","United Kingdom"
"327915","6047052","Sat Jun 23 12:47:00 IST 2018","1784370","SINGLE HEART ZINC T-LIGHT HOLDER","36","1.32","United Kingdom"
"331779","6249848","Fri Dec 07 08:46:00 IST 2018","490770","SET 36 COLOURING PENCILS DOILY","12","1.73","United Kingdom"
"275037","6323064","Sat Jan 19 06:43:00 IST 2019","470190","PAPERWEIGHT CHILDHOOD MEMORIES","18","3.52","United Kingdom"
"274449","5975904","Wed Apr 18 12:34:00 IST 2018","470001","TOY TIDY PINK POLKADOT","30","2.9","United Kingdom"
"274869","5929330","Mon Feb 26 10:25:00 IST 2018","1783866","ANTIQUE SILVER TEA GLASS ETCHED","72","1.73","United Kingdom"
"283605","6255150","Mon Dec 10 07:56:00 IST 2018","470883","REGENCY CAKESTAND 3 TIER","6","17.6","Switzerland"
"283416","5927933","Mon Feb 26 06:17:00 IST 2018","471597","NATURAL SLATE HEART CHALKBOARD ","72","4.08","United Kingdom"
"264285","5939527","Tue Mar 06 08:58:00 IST 2018","481929","36 DOILIES DOLLY GIRL","36","2.01","Germany"
"259665","5990314","Sat May 05 09:51:00 IST 2018","448518","TOAST ITS - HAPPY BIRTHDAY","36","1.73","Cyprus"
"-1","6390813","Sun Feb 17 12:26:00 IST 2019","472374","EMERGENCY FIRST AID TIN ","6","3.4","United Kingdom"
"-1","6359639","Mon Feb 04 07:11:00 IST 2019","482853","SET OF 4 PANTRY JELLY MOULDS","9","4.55","United Kingdom"
"296919","6297192","Sat Jan 05 09:34:00 IST 2019","489510","BUBBLEGUM RING ASSORTED","108","0.58","United Kingdom"
"-1","6214714","Mon Nov 12 11:32:00 IST 2018","478884","CANDLEHOLDER PINK HANGING HEART","15","4.08","United Kingdom"
"375774","5969821","Sat Apr 14 09:19:00 IST 2018","442407","VINTAGE RED TEATIME MUG","6","1.73","United Kingdom"
"373149","5960229","Fri Apr 06 07:15:00 IST 2018","464520","WELCOME  WOODEN BLOCK LETTERS","3","13.74","United Kingdom"
"-1","6206530","Mon Nov 05 06:22:00 IST 2018","487305","CHARLOTTE BAG VINTAGE ALPHABET ","69","3.4","United Kingdom"
"330792","6308335","Sat Jan 12 07:37:00 IST 2019","473634","PLASTERS IN TIN WOODLAND ANIMALS","9","2.28","United Kingdom"
"315525","6322074","Fri Jan 18 11:20:00 IST 2019","482391","QUEENS GUARD COFFEE MUG","9","3.52","United Kingdom"
"365001","5909585","Sat Feb 17 05:45:00 IST 2018","459669","WOODEN BOX OF DOMINOES","648","1.47","United Kingdom"
"-1","6091426","Tue Jul 31 06:44:00 IST 2018","452718","SKULL LUNCH BOX WITH CUTLERY ","3","6.85","United Kingdom"
"274701","5994120","Tue May 08 12:31:00 IST 2018","481719","APRON APPLE DELIGHT","12","6.84","United Kingdom"
"276843","6023347","Tue Jun 05 06:37:00 IST 2018","1734180","BATHROOM METAL SIGN","36","0.76","United Kingdom"
"382431","6174080","Sun Oct 07 08:24:00 IST 2018","485163","JINGLE BELL HEART DECORATION","72","2.28","United Kingdom"
"267141","6243798","Mon Dec 03 08:26:00 IST 2018","491190","DOLLY GIRL MINI BACKPACK","12","5.73","France"
"279636","6180603","Fri Oct 12 07:48:00 IST 2018","440349","RED FLORAL FELTCRAFT SHOULDER BAG","108","4.68","United Kingdom"
"368277","5978885","Mon Apr 23 09:37:00 IST 2018","1894200","PINK SWEETHEART BRACELET","3","5.87","United Kingdom"
"270207","6336682","Fri Jan 25 11:30:00 IST 2019","451626","FANCY FONT BIRTHDAY CARD, ","36","0.58","United Kingdom"
"312984","6337045","Sat Jan 26 05:13:00 IST 2019","474789","PENS ASSORTED SPACEBALL","108","0.27","United Kingdom"
"-1","6053058","Wed Jun 27 09:15:00 IST 2018","435099","WOODLAND CHARLOTTE BAG","183","3.4","United Kingdom"
